paciente_id,sucursal,especie,raza_registrada,edad_mascota_anios,tipo_atencion,diagnostico_texto,medico_id,monto_cobrado,costo_medicamento,dias_desde_ultima_visita,visitas_historicas,tiene_vacunas_al_dia,retorno_90d
PAC_00971,Peñalolén,perro,0,5.5,consulta_general,Control_rutina,VET_12,30800,8600.0,5,6,1,1
PAC_00972,Las_Condes,perro,1,9.0,consulta_especialidad,dermatítís,VET_23,73700,23300.0,124,6,0,1
PAC_01200,San_Miguel,perro,1,6.2,consulta_general,díabetes,VET_13,32300,5500.0,64,5,0,1
PAC_00974,Ñuñoa,perro,0,0.7,venta_producto,control_rutina_c,VET_09,16300,2500.0,2,1,0,1
PAC_00975,Peñalolén,perro,0,4.0,consulta_especialidad,esterilización_c,VET_01,34700,11900.0,93,2,1,0
PAC_00976,Las_Condes,perro,0,6.4,consulta_especialidad,Tumor,VET_18,103700,18300.0,8,2,0,0
PAC_01273,Ñuñoa,gato,0,2.2,consulta_general,tumor,VET_01,32600,11100.0,49,2,1,1
PAC_00978,Las_Condes,perro,0,0.3,consulta_especialidad,GASTROENTERITIS,VET_12,44600,11000.0,337,1,1,0
PAC_00979,San_Miguel,perro,1,2.3,consulta_especialidad,Gastroenteritis,VET_22,54400,9000.0,61,8,1,1
PAC_00980,Las_Condes,perro,0,10.5,consulta_general,dermatitis_c,VET_12,46600,12500.0,40,7,0,1
PAC_00981,La_Florida,ave,1,3.4,consulta_general,esterilización,VET_22,31100,6900.0,31,4,1,1
PAC_00982,Providencia,gato,0,3.5,consulta_especialidad,GASTROENTERITIS,VET_14,64000,21900.0,41,7,1,1
PAC_00983,Peñalolén,perro,1,9.5,consulta_especialidad,GASTROENTERITIS,VET_02,60900,20600.0,16,3,0,1
PAC_00984,Maipú,ave,1,18.0,cirugía,TUMOR,VET_17,370900,98300.0,61,4,1,0
PAC_00985,Ñuñoa,ave,1,5.8,cirugía,esterílízacíón,VET_14,256700,68900.0,75,5,0,0
PAC_00986,Las_Condes,perro,0,1.1,consulta_general,fractura,VET_19,37100,3300.0,339,4,1,0
PAC_00987,Las_Condes,perro,1,3.7,venta_producto,Fractura,VET_01,13800,3800.0,3,2,0,0
PAC_00988,Maipú,gato,0,11.2,hospitalización,tumor,VET_02,209400,69500.0,249,4,1,0
PAC_00989,Ñuñoa,perro,1,3.0,cirugía,control_rutina,VET_22,192700,52600.0,40,3,1,1
PAC_00990,Pudahuel,ave,1,0.9,consulta_especialidad,dermatítís,VET_15,85600,7400.0,30,4,1,1
PAC_00991,Maipú,perro,0,2.2,consulta_general,GASTROENTERITIS,VET_02,45700,9800.0,59,6,0,1
PAC_00992,Las_Condes,ave,1,1.3,consulta_especialidad,DERMATITIS,VET_04,53600,15800.0,38,4,1,1
PAC_00993,Las_Condes,perro,1,4.0,consulta_general,fractura,VET_12,37200,3200.0,12,2,0,1
PAC_00994,Providencia,perro,0,0.4,consulta_especialidad,control_rutína,VET_10,76600,11800.0,72,1,0,0
PAC_00786,La_Florida,perro,1,6.7,consulta_general,Otitis,VET_06,22900,7000.0,162,3,1,0
PAC_00996,Providencia,gato,1,0.4,cirugía,fractura_c,VET_10,304800,75400.0,34,4,1,1
PAC_00997,Ñuñoa,perro,1,2.7,consulta_especialidad,esterilización_c,VET_04,72300,7900.0,33,2,0,1
PAC_00998,Maipú,perro,1,2.1,hospitalización,gastroenteritis_c,VET_08,127200,31000.0,40,4,0,1
PAC_00999,Ñuñoa,gato,1,10.1,hospitalización,dermatitis_c,VET_12,167800,34600.0,17,4,0,0
PAC_01000,Las_Condes,gato,0,10.7,consulta_general,esterilización_c,VET_12,24800,8200.0,449,6,0,0
PAC_01001,Ñuñoa,perro,0,4.6,consulta_general,Control_rutina,VET_01,34100,9700.0,29,4,0,1
PAC_01002,Maipú,perro,0,0.5,consulta_general,diabetes,VET_05,29900,6200.0,83,8,0,1
PAC_01003,Peñalolén,perro,1,8.1,venta_producto,tumor,VET_21,44200,7500.0,21,2,1,0
PAC_01004,Peñalolén,gato,1,4.7,consulta_general,CONTROL_RUTINA,VET_19,51600,17000.0,59,2,1,1
PAC_01005,Pudahuel,perro,1,9.1,consulta_general,control_rutina_c,VET_16,35600,4700.0,51,7,1,1
PAC_01006,Pudahuel,perro,1,6.5,hospitalización,FRACTURA,VET_23,102700,,197,6,1,0
PAC_01007,Maipú,perro,1,4.8,consulta_especialidad,fractura,VET_01,67400,12100.0,73,3,1,1
PAC_01008,Providencia,gato,1,4.5,consulta_general,diabetes,VET_02,33200,6400.0,15,3,1,1
PAC_01009,Providencia,gato,1,2.0,hospitalización,dermatitis,VET_19,137300,24200.0,9,3,0,0
PAC_01190,Maipú,gato,0,8.3,consulta_general,Gastroenteritis,VET_23,26900,6200.0,55,2,1,1
PAC_01011,Ñuñoa,ave,1,1.5,venta_producto,control_rutína,VET_21,18300,2200.0,6,8,1,1
PAC_01012,La_Florida,ave,1,2.3,consulta_general,otítís,VET_06,28600,4200.0,21,5,0,1
PAC_01013,Maipú,gato,1,2.5,venta_producto,gastroenteritis,VET_03,51000,15400.0,49,3,0,0
PAC_00305,Las_Condes,perro,1,4.6,consulta_general,Otitis,VET_06,41000,3800.0,112,4,1,1
PAC_01015,Providencia,ave,1,0.9,consulta_especialidad,control_rutina,VET_08,56800,13400.0,228,4,1,0
PAC_01016,Las_Condes,gato,1,2.1,consulta_general,control_rutína,VET_11,43800,14900.0,35,6,0,1
PAC_01017,Providencia,gato,1,6.8,cirugía,FRACTURA,VET_15,193400,60400.0,40,1,0,0
PAC_01018,San_Miguel,perro,1,5.3,consulta_general,Artritis,VET_11,41800,10100.0,16,3,1,1
PAC_01019,Maipú,perro,0,3.5,consulta_general,dermatitis_c,VET_10,21200,6700.0,54,2,1,1
PAC_01020,Ñuñoa,gato,1,0.7,hospitalización,control_rutína,VET_05,165300,16200.0,52,2,1,0
PAC_01021,San_Miguel,perro,1,9.9,consulta_general,GASTROENTERITIS,VET_14,37600,7900.0,61,7,1,1
PAC_01022,Providencia,perro,1,4.7,consulta_general,diabetes,VET_04,37600,8300.0,222,5,1,0
PAC_01023,Maipú,perro,0,0.9,consulta_especialidad,esterílízacíón,VET_17,49200,8700.0,49,2,1,1
PAC_01024,Pudahuel,perro,1,3.2,consulta_general,Artritis,VET_12,44700,5800.0,180,5,1,0
PAC_01025,Ñuñoa,perro,1,6.2,cirugía,control_rutina_c,VET_02,326600,38800.0,35,5,1,1
PAC_01026,Providencia,gato,1,1.0,consulta_general,Tumor,VET_10,43100,5800.0,152,4,0,0
PAC_01027,Ñuñoa,gato,1,1.4,consulta_general,gastroenteritis_c,VET_18,31400,4000.0,18,4,0,1
PAC_01028,Ñuñoa,gato,1,4.0,cirugía,fractura_c,VET_13,417900,92200.0,134,5,0,0
PAC_01029,Las_Condes,perro,1,3.7,cirugía,CONTROL_RUTINA,VET_16,288700,54000.0,111,3,1,0
PAC_01030,Ñuñoa,perro,0,1.8,consulta_general,control_rutína,VET_16,34200,6300.0,298,7,0,0
PAC_01031,Peñalolén,perro,0,7.7,consulta_general,Control_rutina,VET_04,45100,9000.0,148,1,1,0
PAC_01032,Maipú,gato,1,7.8,consulta_general,esterílízacíón,VET_06,34600,2900.0,231,2,1,0
PAC_01033,Maipú,perro,0,0.2,consulta_especialidad,dermatitis,VET_10,57600,17800.0,252,4,1,0
PAC_01034,Ñuñoa,perro,1,17.6,cirugía,control_rutína,VET_15,268000,65200.0,3,1,0,1
PAC_01035,Peñalolén,perro,0,0.3,consulta_general,PARVOVIRUS,VET_01,32700,8400.0,90,3,1,0
PAC_01036,Pudahuel,perro,0,8.4,cirugía,Control_rutina,VET_08,409600,105000.0,2,2,1,1
PAC_01037,La_Florida,perro,1,0.1,venta_producto,OTITIS,VET_16,33200,10800.0,57,4,0,0
PAC_01038,Ñuñoa,perro,1,0.4,consulta_especialidad,Artritis,VET_20,85300,7700.0,124,1,0,0
PAC_01039,La_Florida,perro,1,8.8,consulta_general,gastroenteritis_c,VET_23,37100,4600.0,121,5,0,1
PAC_01040,La_Florida,gato,1,1.2,cirugía,artritis,VET_06,325800,29000.0,79,4,1,1
PAC_01041,Peñalolén,perro,1,4.5,consulta_general,Gastroenteritis,VET_01,48800,5400.0,137,4,0,1
PAC_01042,Peñalolén,perro,1,8.6,hospitalización,control_rutina_c,VET_10,215700,73900.0,63,4,0,1
PAC_01043,Pudahuel,gato,0,1.4,consulta_general,CONTROL_RUTINA,VET_17,33100,9300.0,0,9,1,1
PAC_01044,San_Miguel,perro,1,1.4,hospitalización,Gastroenteritis,VET_11,285200,31800.0,6,1,1,1
PAC_01045,Peñalolén,perro,0,10.5,cirugía,otítís,VET_01,349600,91300.0,73,6,1,1
PAC_01046,San_Miguel,perro,1,13.2,consulta_especialidad,otítís,VET_18,68700,23400.0,120,5,1,0
PAC_01047,Las_Condes,gato,1,3.3,consulta_general,Diabetes,VET_15,26200,7300.0,105,5,0,1
PAC_01048,La_Florida,perro,1,1.1,consulta_general,Tumor,VET_15,41800,8000.0,10,2,0,1
PAC_01049,La_Florida,perro,1,3.8,consulta_especialidad,control_rutina_c,VET_06,41900,6100.0,237,6,1,0
PAC_01050,Las_Condes,perro,0,12.5,consulta_especialidad,GASTROENTERITIS,VET_11,75500,7000.0,134,4,0,0
PAC_01051,Maipú,perro,1,11.1,consulta_general,gastroenteritis,VET_04,38300,9500.0,25,1,1,1
PAC_01052,La_Florida,perro,1,0.9,consulta_general,tumor,VET_08,36700,7700.0,15,5,0,1
PAC_01053,Maipú,perro,1,4.5,consulta_general,control_rutina_c,VET_07,40000,9600.0,78,3,1,1
PAC_01054,La_Florida,perro,0,0.1,consulta_especialidad,gastroenteritis,VET_19,52500,9600.0,0,5,1,1
PAC_01055,Maipú,perro,1,0.1,consulta_general,esterílízacíón,VET_15,57300,10400.0,80,6,1,1
PAC_01056,Pudahuel,perro,0,8.3,consulta_especialidad,parvovírus,VET_15,80100,20600.0,6,3,0,1
PAC_01057,Providencia,perro,1,5.1,consulta_especialidad,Artritis,VET_02,79300,16300.0,72,4,1,1
PAC_01058,Maipú,perro,1,10.0,cirugía,tumor,VET_06,354100,56800.0,82,1,0,0
PAC_01059,Las_Condes,gato,1,3.9,consulta_general,OTITIS,VET_18,28200,2500.0,55,4,1,1
PAC_01060,La_Florida,perro,1,3.6,venta_producto,esterílízacíón,VET_23,25300,6200.0,160,4,1,0
PAC_01061,Maipú,perro,1,4.4,consulta_especialidad,diabetes_c,VET_01,64200,18400.0,17,6,1,1
PAC_01062,Maipú,perro,1,4.0,hospitalización,Esterilización,VET_11,265800,69600.0,459,6,0,0
PAC_01063,Las_Condes,perro,1,7.3,consulta_general,otitis,VET_15,25400,8800.0,255,2,1,0
PAC_01064,Providencia,perro,1,8.6,consulta_especialidad,Control_rutina,VET_15,77700,18000.0,143,2,1,0
PAC_01065,Las_Condes,perro,0,0.9,cirugía,Control_rutina,VET_09,205000,43800.0,110,3,1,0
PAC_01066,Peñalolén,gato,1,4.6,cirugía,control_rutina_c,VET_19,368900,114200.0,102,4,0,0
PAC_00680,Pudahuel,perro,1,1.1,consulta_general,Esterilización,VET_13,31800,9700.0,23,4,1,1
PAC_01068,Pudahuel,exótico,0,0.5,consulta_especialidad,esterilización_c,VET_01,65000,5700.0,89,4,0,0
PAC_01069,Peñalolén,ave,0,1.9,consulta_general,otitis,VET_12,47300,12400.0,49,3,1,1
PAC_01070,San_Miguel,gato,1,6.0,consulta_general,Control_rutina,VET_03,33400,5700.0,195,3,1,0
PAC_01071,San_Miguel,perro,0,3.4,consulta_general,OTITIS,VET_12,43300,11000.0,214,7,1,0
PAC_01072,Ñuñoa,perro,1,0.5,consulta_especialidad,gastroenteritis_c,VET_20,30000,9400.0,26,5,0,1
PAC_01073,La_Florida,perro,1,1.2,consulta_especialidad,control_rutína,VET_08,42700,5300.0,14,6,1,1
PAC_01074,Las_Condes,perro,1,0.8,consulta_general,tumor,VET_18,36800,9900.0,10,3,1,1
PAC_01075,Pudahuel,perro,1,4.9,consulta_especialidad,gastroenteritis,VET_12,59700,6400.0,29,8,0,1
PAC_01076,La_Florida,gato,1,1.8,cirugía,CONTROL_RUTINA,VET_15,310000,36200.0,57,5,1,1
PAC_01077,La_Florida,gato,0,4.0,cirugía,control_rutina_c,VET_15,363200,98200.0,34,4,1,1
PAC_00835,Peñalolén,gato,1,1.3,hospitalización,gastroenteritis,VET_18,121900,,233,3,0,0
PAC_01079,La_Florida,perro,1,9.3,consulta_especialidad,FRACTURA,VET_13,67000,10100.0,11,7,1,1
PAC_01080,Peñalolén,perro,1,0.8,consulta_general,control_rutina_c,VET_03,19600,5200.0,76,3,1,0
PAC_01081,Las_Condes,perro,1,17.4,cirugía,díabetes,VET_14,178500,53100.0,85,2,1,1
PAC_00053,San_Miguel,ave,1,0.6,venta_producto,Dermatitis,VET_08,37100,4600.0,5,3,0,0
PAC_01083,Las_Condes,ave,1,7.3,consulta_general,gastroenteritis,VET_19,19300,5000.0,73,5,1,1
PAC_01084,San_Miguel,gato,1,0.3,venta_producto,PARVOVIRUS,VET_13,29500,9500.0,29,4,1,1
PAC_01085,La_Florida,perro,0,3.3,venta_producto,DIABETES,VET_08,35700,3900.0,49,2,0,0
PAC_01086,Las_Condes,perro,1,0.7,cirugía,control_rutína,VET_13,143200,16600.0,27,5,1,1
PAC_01087,Las_Condes,perro,1,3.2,consulta_general,Gastroenteritis,VET_13,35200,10400.0,183,5,1,0
PAC_01088,La_Florida,perro,1,11.0,consulta_especialidad,CONTROL_RUTINA,VET_14,75200,21800.0,39,3,1,1
PAC_01089,Pudahuel,perro,0,0.9,venta_producto,gastroenteritis_c,VET_20,32200,9000.0,11,8,0,1
PAC_01090,Ñuñoa,perro,1,3.8,hospitalización,Parvovirus,VET_03,182400,55900.0,174,5,1,0
PAC_01091,San_Miguel,perro,1,7.2,consulta_especialidad,ESTERILIZACIÓN,VET_14,57600,11400.0,158,1,0,0
PAC_01092,Pudahuel,perro,1,7.8,consulta_general,Gastroenteritis,VET_09,54800,15400.0,177,4,0,0
PAC_01093,Providencia,perro,1,6.3,consulta_general,DERMATITIS,VET_16,36300,12500.0,56,1,1,1
PAC_01094,Peñalolén,perro,1,1.4,consulta_general,Gastroenteritis,VET_05,39200,12700.0,32,1,0,0
PAC_01095,La_Florida,perro,1,10.6,consulta_general,Gastroenteritis,VET_09,38500,5700.0,34,2,1,1
PAC_01096,La_Florida,gato,1,0.1,consulta_general,dermatitis,VET_05,34500,4500.0,57,5,0,1
PAC_01097,Maipú,perro,0,14.9,cirugía,dermatitis_c,VET_14,391300,71700.0,65,2,0,0
PAC_01098,La_Florida,perro,1,0.1,venta_producto,díabetes,VET_10,24500,4800.0,52,3,1,0
PAC_01099,Ñuñoa,perro,1,5.3,consulta_general,díabetes,VET_10,31600,7600.0,136,6,1,1
PAC_01100,Ñuñoa,ave,1,3.4,venta_producto,control_rutína,VET_16,37000,3200.0,89,4,1,1
PAC_01101,Providencia,perro,1,15.7,venta_producto,fractura,VET_15,33000,6300.0,85,6,0,0
PAC_01102,Providencia,gato,0,0.5,venta_producto,PARVOVIRUS,VET_01,33000,9800.0,69,4,1,0
PAC_01103,Pudahuel,gato,1,13.6,consulta_general,control_rutina_c,VET_10,24400,2100.0,223,5,0,0
PAC_01104,Las_Condes,gato,1,5.3,consulta_general,CONTROL_RUTINA,VET_15,28000,3700.0,39,2,1,1
PAC_01105,La_Florida,gato,1,18.0,cirugía,FRACTURA,VET_01,278800,90100.0,4,3,1,1
PAC_00470,Ñuñoa,perro,1,3.7,hospitalización,tumor,VET_02,179200,22900.0,8,9,0,1
PAC_01107,Pudahuel,gato,0,5.7,cirugía,Otitis,VET_17,163700,48200.0,33,4,1,1
PAC_00825,Providencia,gato,1,4.4,consulta_especialidad,CONTROL_RUTINA,VET_17,57100,19400.0,4,4,1,1
PAC_00706,Maipú,perro,1,8.1,consulta_general,gastroenteritis_c,VET_15,38400,12300.0,98,8,1,1
PAC_01110,San_Miguel,exótico,1,6.5,consulta_general,esterílízacíón,VET_01,26800,4400.0,42,3,0,1
PAC_01111,Peñalolén,gato,1,11.9,hospitalización,Control_rutina,VET_11,98800,12500.0,329,4,0,0
PAC_01112,Maipú,gato,1,2.4,consulta_general,Tumor,VET_07,33700,3800.0,48,5,1,1
PAC_00817,Maipú,perro,1,2.2,consulta_general,esterilización_c,VET_08,29900,7100.0,71,2,1,0
PAC_01114,Las_Condes,perro,0,11.7,venta_producto,otitis_c,VET_02,25300,2400.0,2,8,1,1
PAC_01115,Las_Condes,gato,1,11.8,consulta_especialidad,esterilización,VET_03,62600,21400.0,84,5,1,1
PAC_01116,La_Florida,perro,0,7.7,hospitalización,Diabetes,VET_02,131900,45800.0,174,4,1,0
PAC_01117,Peñalolén,gato,0,0.4,consulta_general,Fractura,VET_08,35800,9200.0,94,3,0,0
PAC_01118,Pudahuel,perro,1,4.0,consulta_especialidad,artritis,VET_23,53700,14300.0,11,6,1,1
PAC_01119,La_Florida,perro,0,6.7,consulta_especialidad,FRACTURA,VET_18,57400,7700.0,9,3,1,1
PAC_01120,Las_Condes,gato,1,3.5,hospitalización,otitis_c,VET_06,192900,16800.0,43,7,1,1
PAC_01121,La_Florida,perro,1,3.3,cirugía,Dermatitis,VET_02,304500,32500.0,80,3,0,0
PAC_01122,Las_Condes,gato,1,4.7,venta_producto,DIABETES,VET_19,30100,9900.0,31,6,0,0
PAC_01123,La_Florida,gato,1,4.6,hospitalización,diabetes,VET_17,65100,,95,1,1,0
PAC_01124,Providencia,gato,1,1.8,consulta_general,otítís,VET_23,37100,11200.0,20,4,1,1
PAC_00008,Peñalolén,gato,1,0.5,consulta_especialidad,DERMATITIS,VET_20,45600,3700.0,113,6,1,1
PAC_01126,Providencia,perro,1,14.6,venta_producto,tumor_c,VET_12,38500,11100.0,52,3,0,0
PAC_00752,La_Florida,perro,1,7.6,cirugía,OTITIS,VET_13,162000,49300.0,107,5,1,1
PAC_01128,San_Miguel,perro,1,10.9,consulta_general,ESTERILIZACIÓN,VET_03,38200,10900.0,0,3,1,1
PAC_01129,Maipú,gato,0,3.3,hospitalización,Tumor,VET_03,181600,47200.0,73,6,0,1
PAC_01130,Maipú,perro,1,3.5,consulta_especialidad,esterilización_c,VET_22,60900,18900.0,18,6,0,1
PAC_01131,Pudahuel,gato,1,7.5,consulta_general,Otitis,VET_13,33700,6300.0,6,5,1,1
PAC_01132,San_Miguel,gato,0,4.9,venta_producto,Artritis,VET_22,25800,6700.0,27,2,1,1
PAC_01133,La_Florida,ave,1,2.4,consulta_general,gastroenteritis,VET_10,40400,11200.0,52,3,1,1
PAC_01134,Pudahuel,gato,1,1.2,consulta_general,otitis_c,VET_06,42700,10400.0,177,5,1,1
PAC_01135,Maipú,gato,0,2.2,venta_producto,PARVOVIRUS,VET_23,13100,3500.0,43,1,1,0
PAC_01136,Providencia,perro,1,7.9,consulta_general,Control_rutina,VET_09,40900,4500.0,157,4,0,0
PAC_01137,Providencia,perro,1,9.0,consulta_general,Artritis,VET_20,41100,7700.0,58,4,0,1
PAC_01138,San_Miguel,gato,1,4.4,consulta_especialidad,control_rutina,VET_16,56500,16100.0,8,4,0,1
PAC_01139,Peñalolén,perro,0,3.1,consulta_general,Artritis,VET_16,37900,10800.0,163,6,0,0
PAC_01140,Las_Condes,perro,0,3.4,consulta_especialidad,dermatitis_c,VET_06,68700,14300.0,79,5,0,0
PAC_01141,Las_Condes,gato,1,4.6,consulta_general,gastroenteritis_c,VET_22,20400,3500.0,1,6,0,1
PAC_00480,Las_Condes,ave,0,9.7,consulta_general,gastroenteritis_c,VET_07,21500,3200.0,27,3,1,1
PAC_01143,Maipú,perro,0,4.8,consulta_general,artrítís,VET_07,43200,4400.0,37,3,0,1
PAC_01144,La_Florida,perro,1,3.2,consulta_general,dermatítís,VET_11,32300,10000.0,162,3,0,0
PAC_01145,Providencia,perro,0,5.4,venta_producto,Dermatitis,VET_12,33800,8200.0,44,5,1,1
PAC_01146,Maipú,perro,0,0.6,consulta_general,esterílízacíón,VET_19,33300,4100.0,16,5,1,1
PAC_01147,Maipú,gato,1,0.4,hospitalización,DIABETES,VET_09,181700,,44,4,0,0
PAC_01148,Las_Condes,perro,1,2.6,consulta_general,gastroenteritis_c,VET_13,36600,11900.0,170,5,0,0
PAC_01149,San_Miguel,perro,0,1.5,consulta_general,Dermatitis,VET_03,25700,4500.0,57,2,1,1
PAC_01150,La_Florida,gato,1,2.1,consulta_especialidad,control_rutína,VET_11,80100,26700.0,146,6,1,0
PAC_00918,Ñuñoa,perro,1,18.0,hospitalización,control_rutína,VET_16,206100,28500.0,64,2,1,1
PAC_01152,Peñalolén,ave,0,18.0,cirugía,tumor_c,VET_22,114200,22200.0,0,6,1,1
PAC_01153,San_Miguel,gato,1,0.5,consulta_general,CONTROL_RUTINA,VET_14,34100,4100.0,38,2,1,1
PAC_01154,Providencia,gato,1,6.3,hospitalización,artrítís,VET_18,136100,15800.0,437,4,0,0
PAC_01155,Ñuñoa,gato,1,0.5,consulta_especialidad,Dermatitis,VET_10,70700,22700.0,25,4,0,1
PAC_01156,La_Florida,gato,1,9.9,venta_producto,ESTERILIZACIÓN,VET_03,30800,5900.0,35,3,1,0
PAC_01157,San_Miguel,gato,0,1.5,consulta_especialidad,tumor_c,VET_21,77800,26700.0,124,3,1,0
PAC_01158,Ñuñoa,gato,1,0.9,consulta_general,control_rutina_c,VET_04,36100,8600.0,153,3,1,0
PAC_01159,Ñuñoa,perro,1,5.0,venta_producto,CONTROL_RUTINA,VET_21,32900,9500.0,53,2,0,0
PAC_01160,Providencia,gato,0,1.6,consulta_especialidad,DERMATITIS,VET_05,47800,14100.0,66,3,1,1
PAC_01161,Ñuñoa,exótico,1,1.0,consulta_general,Esterilización,VET_07,44100,14200.0,161,3,1,0
PAC_01162,Providencia,gato,1,0.8,consulta_general,otitis_c,VET_11,44300,10000.0,91,4,0,0
PAC_01163,Las_Condes,perro,1,2.5,cirugía,gastroenteritis,VET_21,203500,24300.0,25,6,1,1
PAC_01164,Maipú,gato,0,0.9,consulta_general,parvovírus,VET_13,40600,11200.0,103,3,1,0
PAC_01165,La_Florida,gato,1,1.9,consulta_especialidad,GASTROENTERITIS,VET_19,67800,22000.0,48,5,0,0
PAC_01166,Ñuñoa,perro,0,7.0,consulta_general,otítís,VET_21,32300,10200.0,58,6,0,1
PAC_01167,La_Florida,ave,1,8.7,consulta_general,control_rutína,VET_21,37400,11000.0,102,6,0,0
PAC_01168,Ñuñoa,gato,1,0.1,venta_producto,otitis_c,VET_14,44800,6600.0,90,6,0,0
PAC_01169,Peñalolén,perro,0,1.7,consulta_especialidad,gastroenteritis_c,VET_23,53100,16400.0,24,6,1,1
PAC_01170,Peñalolén,gato,0,3.3,consulta_general,OTITIS,VET_21,41200,12300.0,106,6,0,1
PAC_01171,Peñalolén,perro,1,6.5,consulta_general,diabetes,VET_19,51000,6200.0,9,7,0,1
PAC_01172,Ñuñoa,perro,1,3.5,venta_producto,DERMATITIS,VET_21,27900,6000.0,56,3,1,0
PAC_01173,Ñuñoa,perro,1,10.6,consulta_general,dermatitis,VET_12,35300,6700.0,39,3,0,0
PAC_01174,Providencia,perro,0,7.6,venta_producto,gastroenterítís,VET_21,18900,1800.0,183,6,1,0
PAC_00079,Ñuñoa,gato,0,9.1,consulta_especialidad,artritis,VET_03,89000,15500.0,49,9,0,1
PAC_01176,Providencia,perro,0,8.2,consulta_general,Tumor,VET_01,30100,9500.0,61,3,1,1
PAC_01177,Maipú,perro,1,2.4,consulta_general,Otitis,VET_03,44900,5200.0,74,6,1,1
PAC_01178,Pudahuel,perro,1,2.0,consulta_especialidad,dermatitis_c,VET_12,99600,22500.0,57,4,1,1
PAC_01179,Ñuñoa,perro,1,0.8,consulta_general,CONTROL_RUTINA,VET_08,30500,6100.0,1,2,1,1
PAC_01180,La_Florida,ave,0,2.7,consulta_general,GASTROENTERITIS,VET_10,34500,3600.0,5,4,1,1
PAC_01321,Las_Condes,exótico,1,2.1,consulta_general,DIABETES,VET_05,45500,4400.0,61,4,1,1
PAC_01182,Las_Condes,perro,0,0.5,hospitalización,control_rutína,VET_21,199500,16800.0,2,3,1,1
PAC_01183,La_Florida,perro,0,0.3,consulta_general,fractura,VET_15,31100,4100.0,184,1,0,0
PAC_01184,Las_Condes,perro,1,3.3,venta_producto,tumor,VET_04,28200,9600.0,79,1,0,0
PAC_01185,La_Florida,perro,1,5.5,venta_producto,Diabetes,VET_16,21400,2600.0,152,5,1,0
PAC_01186,Ñuñoa,ave,1,2.6,consulta_general,fractura,VET_07,36700,7000.0,102,6,0,1
PAC_01187,La_Florida,gato,0,4.9,consulta_especialidad,gastroenteritis,VET_18,71500,14700.0,22,7,0,1
PAC_01188,Providencia,perro,1,13.4,venta_producto,control_rutína,VET_20,38100,10100.0,177,7,1,1
PAC_01189,Peñalolén,gato,1,4.8,consulta_general,fractura_c,VET_02,50000,16600.0,121,2,0,0
PAC_01190,Las_Condes,perro,1,1.3,cirugía,artritis,VET_08,277000,61200.0,108,3,1,0
PAC_01191,Pudahuel,gato,0,1.2,cirugía,control_rutina,VET_21,85400,26500.0,71,4,1,1
PAC_01192,Las_Condes,gato,1,1.8,venta_producto,Tumor,VET_07,24700,3300.0,36,4,1,0
PAC_01193,Las_Condes,perro,1,5.6,consulta_general,tumor,VET_07,42700,10000.0,97,3,0,0
PAC_01194,Pudahuel,perro,1,3.0,venta_producto,control_rutina_c,VET_19,28400,3800.0,6,1,1,0
PAC_01195,San_Miguel,perro,1,13.6,consulta_general,Diabetes,VET_20,30700,3500.0,13,6,0,1
PAC_00865,Las_Condes,gato,0,5.1,cirugía,control_rutina,VET_11,200100,23300.0,7,3,0,0
PAC_01197,Pudahuel,exótico,0,3.8,consulta_general,Control_rutina,VET_03,41400,5900.0,35,3,1,1
PAC_01198,Providencia,gato,1,4.7,consulta_general,dermatítís,VET_12,34100,4900.0,72,6,1,1
PAC_01199,Ñuñoa,perro,1,1.2,consulta_general,control_rutina_c,VET_22,30500,7300.0,98,4,0,1
PAC_01200,Providencia,gato,1,10.5,venta_producto,tumor,VET_11,26900,7000.0,43,5,1,1
PAC_01201,Maipú,perro,1,3.6,consulta_general,dermatítís,VET_06,44800,9600.0,11,7,1,1
PAC_01202,Ñuñoa,perro,0,13.8,consulta_especialidad,dermatitis_c,VET_15,46200,4800.0,78,6,0,1
PAC_01203,Providencia,perro,1,1.3,consulta_especialidad,ARTRITIS,VET_14,61400,14200.0,150,4,1,0
PAC_01204,Las_Condes,gato,0,6.8,venta_producto,ESTERILIZACIÓN,VET_19,22000,4800.0,122,1,0,0
PAC_01205,Maipú,gato,0,0.2,consulta_general,control_rutína,VET_22,28500,7000.0,42,6,1,1
PAC_01206,La_Florida,perro,0,0.4,consulta_general,Otitis,VET_13,29100,9600.0,33,1,0,1
PAC_00498,Pudahuel,gato,1,5.3,consulta_general,otítís,VET_17,40600,6000.0,66,2,1,0
PAC_01208,Maipú,perro,0,8.8,venta_producto,dermatítís,VET_06,38400,11600.0,91,3,0,0
PAC_01209,Las_Condes,ave,0,1.5,consulta_especialidad,dermatítís,VET_04,77500,11900.0,47,3,1,1
PAC_00435,Peñalolén,perro,1,6.2,consulta_general,esterílízacíón,VET_21,33600,10000.0,57,6,1,1
PAC_01211,Maipú,gato,1,8.9,consulta_especialidad,esterílízacíón,VET_05,53000,18000.0,45,4,1,1
PAC_01212,Las_Condes,perro,1,7.1,consulta_general,fractura,VET_23,39000,6600.0,28,3,1,1
PAC_01213,Las_Condes,ave,1,8.1,cirugía,tumor,VET_14,326000,27000.0,138,3,1,0
PAC_01214,Ñuñoa,gato,1,4.6,consulta_general,Artritis,VET_18,38700,6200.0,14,3,0,1
